TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,NewCol,Target
-0.37830032551361137,Debit,Seattle,Online,0.2991698220278941,Doctor,-0.7399170672613676,0.0,1.3894831900555034,sedang,1
-0.33496825488760024,Debit,Denver,ATM,-0.377309895675172,Engineer,-0.24404341003423577,0.0,-1.1643928975117153,sedang,0
0.014070199837774834,Debit,Denver,Online,0.24279651221930526,Doctor,0.719368266864192,0.0,0.5314820803763209,sedang,0
-0.46780441219778235,Debit,San Diego,Online,-0.6028031349095274,Doctor,0.5351866227512573,0.0,-0.9157592557413862,sedang,1
-1.0639639250915824,Debit,Mesa,Branch,1.088396159348138,Doctor,-0.7115814297055315,0.0,1.2209258629570663,tinggi,1
-1.1324432544635556,Credit,San Diego,Online,0.7501563004966048,Doctor,0.8468786358654544,0.0,1.9925247340679968,tinggi,1
0.6235133284625929,Debit,Kansas City,Online,-1.1665362329954156,Student,-0.27237904759007187,0.0,-1.1031740314114902,rendah,0
2.1074764279032716,Credit,Milwaukee,Online,0.8629029201137824,Retired,-1.2074550869326635,0.0,-0.2654256064527057,tinggi,1
-0.11991109675956413,Debit,Houston,Branch,-1.3356561624211822,Student,0.22349460963706,0.0,-1.1476167828646706,rendah,0
1.7741950897691734,Debit,San Antonio,ATM,-0.8846696839524716,Engineer,-0.6690779733717774,0.0,-1.0130929775299768,rendah,1
1.1535754017017057,Credit,Mesa,Branch,0.35554313183648295,Engineer,0.11015205941371557,0.0,0.6675624060384074,sedang,1
2.7565413758637134,Credit,San Francisco,Branch,-0.9974163035696493,Student,0.9318855485329627,0.0,-0.8263514993041233,rendah,1
-1.0602994793726808,Debit,Louisville,ATM,0.693782990688016,Engineer,-0.5840710607042691,0.0,-1.2543741088064384,tinggi,0
-0.5002805623815475,Debit,Charlotte,Branch,1.48300932800826,Retired,0.1951589720812239,0.0,-0.7641828485962293,tinggi,0
-0.6496067254267869,Debit,San Antonio,Branch,-0.4336832054837608,Doctor,0.7902073607537822,0.0,0.6509859765649428,sedang,1
0.5795857854072604,Debit,Fort Worth,Branch,-0.8282963741438827,Engineer,-1.349133274711844,0.0,0.9731114424116808,rendah,0
-0.2779403183871945,Debit,Virginia Beach,Branch,-0.9974163035696493,Engineer,0.37934061619415865,0.0,1.105448951102307,rendah,1
-0.5812648127692724,Debit,Las Vegas,ATM,-0.715549754526705,Engineer,1.6402764874288656,0.0,0.7306706010886586,rendah,0
0.22931058025175588,Debit,Colorado Springs,Online,0.07367658279353874,Engineer,-0.9666021677080565,0.0,1.1052492659287267,sedang,0
-0.6497899477127318,Debit,Seattle,Online,0.8065296103051937,Retired,-0.5557354231484329,0.0,0.267237154138164,tinggi,1
2.289141324417818,Debit,Sacramento,Branch,-0.9974163035696493,Student,-1.4483080061572704,0.0,-1.1981524921783682,rendah,1
1.131039060530461,Debit,Los Angeles,Online,-1.2792828526125934,Student,-1.1932872681547455,0.0,-1.191196791965333,rendah,0
-0.5213053196937454,Debit,San Antonio,ATM,1.0320228495395491,Retired,0.39350843497207666,0.0,0.737462457056705,tinggi,1
-0.011306086765618667,Credit,Dallas,Online,0.35554313183648295,Engineer,0.7760395419758641,0.0,0.9596275730623777,sedang,0
-0.19732251257135994,Credit,Dallas,ATM,1.8776224966683817,Retired,2.3061639699910144,0.0,-0.40246595698777277,tinggi,0
0.3253190580869773,Debit,Fresno,Online,-0.26456327605799435,Engineer,-0.21570777247839967,0.0,-1.1829175374607483,sedang,0
-1.1650110157902933,Debit,San Diego,Online,0.1300498926021276,Doctor,-0.17320431614464551,0.0,1.8034279948204315,sedang,1
0.19807118049811998,Credit,Austin,Online,1.3138893985824933,Doctor,-1.0232734428197288,0.0,2.1622161705497156,tinggi,0
-0.645896474136399,Debit,Fresno,Branch,-0.32093658586658314,Engineer,0.6768648105304378,0.0,0.35334754514502953,sedang,0
-0.931081962209914,Debit,Houston,ATM,1.370262708391082,Retired,0.02514514674620725,0.0,-0.8830902493304393,tinggi,0
-0.8863299188678285,Credit,Detroit,Online,0.07367658279353874,Doctor,0.6485291729746017,0.0,1.555017078820634,sedang,0
0.3426793696802734,Debit,Portland,Online,-0.20818996624940544,Engineer,-0.824923979928876,0.0,-0.23763608646282808,sedang,1
-1.153376400632781,Debit,Washington,ATM,0.6374096808794272,Retired,-1.1082803554872371,0.0,0.11713534519790515,tinggi,1
-0.19374967799543089,Credit,Detroit,Online,1.426636018199671,Doctor,1.810290312763882,0.0,1.5490239635469072,tinggi,0
1.566421017507454,Debit,Philadelphia,Branch,0.693782990688016,Doctor,0.5493544415291753,0.0,-0.9434591734097857,tinggi,1
2.677068709335035,Debit,Tucson,Online,-1.053789613378238,Student,-0.5557354231484329,0.0,-1.023302522045834,rendah,1
-1.001714153441742,Debit,Mesa,Online,-1.053789613378238,Student,-0.15903649736672745,0.0,-1.228097588016378,rendah,1
-0.6051753210851052,Debit,Oklahoma City,Branch,-0.6591764447181162,Engineer,-0.2015399537004816,0.0,0.30950896934524463,sedang,1
0.20892710094036593,Credit,San Antonio,Branch,1.8776224966683817,Retired,-1.122448174265155,0.0,0.00839652791830548,tinggi,1
-0.22352329946150618,Debit,Louisville,Online,0.1300498926021276,Engineer,2.178653600989752,0.0,1.0865351810714254,sedang,0
-1.1500325939142833,Credit,Los Angeles,Branch,-1.2229095428040044,Student,1.9094650442093086,0.0,-1.0196339469978843,rendah,0
0.5702414488240612,Debit,Albuquerque,ATM,0.6374096808794272,Doctor,-0.6265745170380232,0.0,1.7240864191846608,tinggi,0
-1.102440605140049,Debit,Milwaukee,ATM,0.2991698220278941,Doctor,0.06764860307996141,0.0,2.380953357742265,sedang,1
1.050054810142736,Debit,Oklahoma City,Online,-1.5047760918469486,Student,-0.7257492484834496,0.0,-0.8581654435615356,rendah,1
0.36439121056476526,Debit,San Antonio,Branch,-1.3356561624211822,Student,-1.4341401873793524,0.0,-1.0497172864176036,rendah,1
-0.1020011183084327,Debit,Chicago,Online,-1.2229095428040044,Student,0.010977327968289194,0.0,-1.2382610513383323,rendah,0
-1.148979065770099,Debit,Chicago,Online,-0.8282963741438827,Doctor,1.7961224939859641,0.0,0.08754097844682414,rendah,0
-0.13603465792273112,Debit,Charlotte,ATM,-1.5047760918469486,Student,2.476177795326031,0.0,-1.2183027742456485,rendah,0
-0.9664438633973143,Debit,Los Angeles,ATM,-1.392029472229771,Student,-0.3857215978134163,0.0,-0.8810882774619837,rendah,0
0.7267590865926448,Debit,Memphis,ATM,1.2011427789653157,Doctor,0.3085015223045684,0.0,1.2833223595681476,tinggi,1
0.04086645915724244,Debit,Philadelphia,Online,0.5246630612622495,Retired,-0.3857215978134163,0.0,-0.16759267173016532,sedang,1
-0.8585717425471491,Debit,Virginia Beach,Online,1.9903691162855595,Retired,-0.08819740347713718,0.0,0.3461102376359201,tinggi,1
0.34854248283051603,Credit,Albuquerque,Branch,-0.5464298251009385,Engineer,2.4620099765481127,0.0,-0.5920439887049926,sedang,0
0.050668851455304094,Debit,San Antonio,Online,-1.392029472229771,Student,0.5776900790850115,0.0,-1.1532207680565494,rendah,1
1.0956313537715743,Debit,San Francisco,Branch,0.9192762299223713,Doctor,2.0653110507664074,0.0,1.9978368716984893,tinggi,1
0.5470180240805225,Debit,Tucson,ATM,-0.4336832054837608,Engineer,1.781954675208046,0.0,1.0141928267762652,sedang,1
-0.7961845541828498,Credit,Seattle,Online,-0.49005651529234967,Engineer,0.73353608564211,0.0,1.000665436299387,sedang,1
-0.7492796489809096,Credit,New York,Online,-1.392029472229771,Student,-0.6690779733717774,0.0,-1.0108708399573179,rendah,1
2.5034197878305875,Credit,Memphis,Branch,1.3138893985824933,Doctor,0.13848769696955168,0.0,1.8093417480379919,tinggi,1
-1.0126616850269605,Debit,Charlotte,Branch,-1.2229095428040044,Student,0.039312965524125304,0.0,-1.1492014639216708,rendah,0
-1.0457791132115333,Debit,Washington,Online,0.9756495397309601,Doctor,-0.2865468663679899,0.0,0.9138715075829597,tinggi,1
-0.5373372697139397,Credit,Louisville,Online,0.4682897514536606,Doctor,0.8185429983096183,0.0,1.2795334614027845,sedang,0
0.23237955354133602,Debit,Detroit,Branch,-0.6591764447181162,Doctor,2.3486674263247687,0.0,0.05297496288686747,sedang,0
-0.898651617597635,Credit,Tucson,Branch,0.6374096808794272,Retired,-0.9382665301522204,0.0,-1.0377310558701502,tinggi,1
-0.8335619005156457,Debit,Nashville,Branch,1.426636018199671,Doctor,0.08181642185787946,0.0,0.4661031064931798,tinggi,1
-0.11418540032378043,Debit,Memphis,ATM,-0.6028031349095274,Engineer,0.6485291729746017,0.0,-1.2769743743495652,sedang,1
-0.5983502909336511,Debit,Baltimore,Branch,1.7085025672426153,Retired,2.1078145071001617,0.0,0.14562888342796865,tinggi,0
0.2176301595227573,Debit,Houston,Branch,-0.7719230643352939,Engineer,-1.1791194493768273,0.0,-0.26719717235164586,rendah,0
0.11456762367865052,Debit,Detroit,ATM,-1.2792828526125934,Student,-0.14486867858880942,0.0,-0.8998202827835807,rendah,0
2.386661386112086,Debit,Houston,Branch,-0.7719230643352939,Engineer,-1.4483080061572704,0.0,0.4415443902091729,rendah,0
-0.6305516076884985,Debit,Los Angeles,Branch,0.6374096808794272,Retired,-0.3290503227017441,0.0,0.1064189075491141,tinggi,0
-0.3648334874966481,Debit,Chicago,Online,1.764875877051204,Retired,-1.079944717931401,0.0,0.06207855874905136,tinggi,0
0.018513340271942857,Debit,Denver,Branch,-1.2792828526125934,Student,-1.1791194493768273,0.0,-1.074654892518147,rendah,0
-0.4001953886840483,Debit,Chicago,Online,-1.1665362329954156,Student,-1.4199723686014343,0.0,-0.8434527423748174,rendah,0
-0.8410282086679077,Debit,Portland,Branch,-1.053789613378238,Student,-1.4908114624910245,0.0,-1.1041750173457179,rendah,1
2.453949770625416,Debit,Baltimore,ATM,-1.4484027820383598,Student,0.6343613541966836,0.0,-1.108621852557364,rendah,0
-0.09059553100835151,Debit,Phoenix,Online,1.48300932800826,Retired,-1.037441261597647,0.0,-1.00304471719278,tinggi,1
-1.0199447708932772,Credit,Philadelphia,Online,0.5246630612622495,Engineer,-0.9240987113743023,0.0,-1.1198400632064327,sedang,1
2.214295020609253,Debit,Philadelphia,Online,-0.20818996624940544,Doctor,0.05348078430204335,0.0,2.3971150564706023,sedang,1
0.9010034805264148,Debit,Albuquerque,ATM,0.7501563004966048,Doctor,-0.5273997855925969,0.0,1.7780910183727279,tinggi,0
0.1998575977860847,Debit,Jacksonville,Branch,1.5957559476254375,Retired,-0.27237904759007187,0.0,0.7129344615686335,tinggi,0
-0.668341204164671,Credit,Virginia Beach,Branch,-1.4484027820383598,Student,1.1585706489796517,0.0,-0.8060271327265427,rendah,1
-0.25260983735528736,Debit,Las Vegas,ATM,0.8065296103051937,Doctor,2.5470168892156213,0.0,0.5703080463059835,tinggi,0
0.6521418106415114,Debit,Portland,ATM,0.8065296103051937,Engineer,-0.14486867858880942,0.0,-0.4839605484053477,tinggi,1
1.7109375955466353,Debit,Mesa,ATM,0.9756495397309601,Retired,-0.9524343489301385,0.0,-0.956738237452853,tinggi,1
-1.1263511134558817,Credit,Philadelphia,ATM,0.8629029201137824,Engineer,1.781954675208046,0.0,-0.9878840043986709,tinggi,1
-0.18752012027329815,Debit,Los Angeles,ATM,-0.377309895675172,Doctor,1.6402764874288656,0.0,0.7097702195872894,sedang,0
0.8613816611907914,Credit,Las Vegas,Branch,-0.09544334663222778,Doctor,-0.2582112288121538,0.0,1.338253702766932,sedang,0
0.10870451052840786,Credit,Virginia Beach,Online,-1.1101629231868269,Student,-1.349133274711844,0.0,-1.230770297262756,rendah,1
-1.1613465700713919,Credit,Los Angeles,Branch,0.2991698220278941,Doctor,0.1668233345253878,0.0,1.6088885545596479,sedang,0
-1.0832022651158157,Debit,Tucson,Branch,0.9756495397309601,Retired,-0.6265745170380232,0.0,-0.5986284793004754,tinggi,1
1.0822561268975839,Debit,Colorado Springs,Branch,0.4682897514536606,Retired,1.6544443062067835,0.0,0.5970530592340582,sedang,0
0.23164666439755585,Debit,Los Angeles,ATM,-1.4484027820383598,Student,-1.4908114624910245,0.0,-1.0352426713993845,rendah,0
-1.1252517797402113,Debit,Atlanta,Online,-0.09544334663222778,Doctor,0.5918578978629295,0.0,0.21916166856562483,sedang,0
0.2610080357202546,Debit,Tucson,Branch,0.8065296103051937,Engineer,0.4501797100837489,0.0,0.5531735223730262,tinggi,1
0.14292127242865144,Debit,Denver,ATM,1.3138893985824933,Retired,-0.7965883423730399,0.0,-0.8583369680055082,tinggi,0
2.4905026166714586,Debit,Oklahoma City,ATM,-0.7719230643352939,Engineer,-0.15903649736672745,0.0,1.1672387119936642,rendah,1
1.0475813092824777,Debit,Houston,ATM,0.07367658279353874,Engineer,0.33683715986040447,0.0,0.325307138655013,sedang,0
1.2106949493450838,Debit,Kansas City,ATM,0.5246630612622495,Doctor,1.3427522930925864,0.0,1.1114932677025924,sedang,0
0.22028688266896088,Debit,Portland,ATM,1.1447694691567267,Doctor,0.5493544415291753,0.0,2.158240387542411,tinggi,1
2.003360363914981,Debit,Milwaukee,ATM,0.9192762299223713,Retired,-0.6690779733717774,0.0,-0.9501537468573703,tinggi,1
-0.641178500273313,Debit,Louisville,ATM,0.5810363710708383,Engineer,0.73353608564211,0.0,0.4110821609729174,sedang,0
-0.8334702893726733,Debit,Atlanta,ATM,-1.1101629231868269,Student,1.1727384677575696,0.0,-1.1981473720457123,rendah,0
2.9013327873318118,Credit,Las Vegas,Online,-0.6591764447181162,Engineer,0.5918578978629295,0.0,0.010270496470363719,sedang,0
0.47835547242260423,Debit,Omaha,ATM,1.0320228495395491,Doctor,0.8610464546433725,0.0,0.7282769390720268,tinggi,1
-0.5738443101884967,Debit,Charlotte,Branch,-0.039070036823638944,Doctor,-1.0941125367093192,0.0,0.19782351572217652,sedang,0
1.0474438925680187,Credit,Milwaukee,Online,1.764875877051204,Retired,-1.1649516305989094,0.0,-0.5187620900674754,tinggi,1
1.3330874363563965,Debit,Columbus,ATM,1.088396159348138,Retired,0.1668233345253878,0.0,0.2700737076295306,tinggi,0
0.9182263754052522,Debit,Virginia Beach,Online,-0.9410429937610604,Engineer,-1.4766436437131065,0.0,0.8236957312473123,rendah,1
1.1423988422590559,Debit,Chicago,ATM,0.7501563004966048,Engineer,-0.7824205235951218,0.0,-1.246937116123749,tinggi,0
1.0523908942885358,Debit,Indianapolis,Branch,0.693782990688016,Retired,-0.0031904908096288594,0.0,-0.6623536503357619,tinggi,0
-0.4267168145745984,Debit,San Diego,Branch,-0.20818996624940544,Doctor,2.4478421577701948,0.0,1.2772780429678616,sedang,1
1.4878186568370155,Debit,Boston,ATM,-1.2792828526125934,Student,0.8043751795317002,0.0,-1.1829098572617647,rendah,0
1.2225585923600277,Debit,Oklahoma City,ATM,-0.09544334663222778,Doctor,0.5635222603070934,0.0,2.149876650849005,sedang,1
-0.7574330407054655,Debit,Fort Worth,ATM,0.35554313183648295,Doctor,0.3085015223045684,0.0,2.5196091101302676,sedang,0
-1.1524144836315693,Debit,San Jose,ATM,-0.32093658586658314,Doctor,-0.9949378052638926,0.0,2.314942047476121,sedang,1
-0.9289749059215455,Credit,Milwaukee,ATM,0.6374096808794272,Retired,0.5918578978629295,0.0,0.41869579823223524,tinggi,1
2.198171459446086,Debit,Memphis,Branch,0.18642320241071644,Engineer,-1.5474827376026967,0.0,-0.45767378734997555,sedang,1
-1.0250291893282533,Credit,Fort Worth,Online,0.4682897514536606,Retired,0.719368266864192,0.0,-0.9113687419889551,sedang,0
-0.8718553582781673,Credit,Louisville,Online,-0.715549754526705,Engineer,0.35100497863832253,0.0,0.4401824349227043,rendah,0
1.519378695591055,Debit,Portland,Branch,-0.715549754526705,Engineer,0.15265551574746974,0.0,-1.1229377434632501,rendah,1
-0.3817357433750816,Debit,Nashville,ATM,-1.3356561624211822,Student,2.3061639699910144,0.0,-0.9712640537976311,rendah,1
-0.8176673672099103,Credit,Memphis,Online,0.6374096808794272,Engineer,0.9885568236446349,0.0,0.5515709208517305,tinggi,1
-0.9902169549986881,Debit,Louisville,Branch,0.8065296103051937,Retired,0.5210188039733392,0.0,-1.0104509890795341,tinggi,0
-0.7311406426723468,Credit,Atlanta,Branch,1.8212491868597929,Retired,-0.9099308925963843,0.0,0.3960212907655979,tinggi,0
-1.02040282660814,Debit,Philadelphia,Branch,-1.2792828526125934,Student,-0.541567604370515,0.0,0.9239172078538282,rendah,1
1.0774465418915253,Debit,Fresno,Online,-1.2229095428040044,Student,-0.6407423358159413,0.0,-1.0862135919888334,rendah,0
2.680412516053533,Credit,Virginia Beach,Online,0.4682897514536606,Doctor,0.9318855485329627,0.0,-1.1754191031861883,sedang,1
-0.8395624303803471,Debit,Atlanta,ATM,0.35554313183648295,Engineer,0.5493544415291753,0.0,-0.5859356704465082,sedang,0
2.3071887195834075,Debit,Phoenix,Online,0.693782990688016,Engineer,-0.017358309587546913,0.0,0.2762562678115254,tinggi,1
0.5260848779112973,Debit,San Francisco,Branch,1.2575160887739045,Retired,0.33683715986040447,0.0,-0.41383265148386267,tinggi,1
-0.17350361539849962,Debit,Seattle,ATM,-1.5047760918469486,Student,-1.5049792812689426,0.0,-1.112758919743328,rendah,1
-0.13488951863557436,Debit,Atlanta,Online,-1.5047760918469486,Student,-0.7682527048172038,0.0,-1.1135576604376478,rendah,0
-0.08633561286012839,Credit,Kansas City,Branch,-0.32093658586658314,Doctor,-0.4707285104809246,0.0,0.8727978034173586,sedang,0
0.38619466259222957,Debit,San Jose,Online,-1.5047760918469486,Student,0.4076762537499947,0.0,-1.174927570451222,rendah,1
0.8141561169884473,Debit,Memphis,ATM,0.8065296103051937,Doctor,1.3569201118705043,0.0,1.9322121314478653,tinggi,1
0.2567023120005453,Credit,Portland,Branch,0.5246630612622495,Engineer,-1.065776899153483,0.0,-1.246138375429429,sedang,1
-0.8322335389425439,Debit,Boston,ATM,-1.2229095428040044,Student,0.49268316641750304,0.0,-1.0260469131493946,rendah,0
-1.0697354270988524,Debit,Los Angeles,ATM,0.8065296103051937,Engineer,0.5918578978629295,0.0,0.4122572314174454,tinggi,0
-0.9594356109599149,Credit,Seattle,Online,-1.1101629231868269,Student,-0.824923979928876,0.0,-1.1882399153565528,rendah,1
1.059536563440394,Debit,Louisville,Branch,-0.09544334663222778,Engineer,0.6910326293083559,0.0,0.504404258825613,sedang,0
-1.1177396660164631,Debit,Fort Worth,ATM,-0.039070036823638944,Engineer,0.5210188039733392,0.0,1.0097869526258667,sedang,0
1.278303972858818,Debit,Las Vegas,Online,-0.09544334663222778,Engineer,-1.3774689122676802,0.0,1.1626049919400785,sedang,0
0.06358602261443237,Credit,Washington,Online,-1.053789613378238,Engineer,-0.9382665301522204,0.0,0.29777362529793006,rendah,1
-0.7276594192393903,Debit,Denver,Branch,1.5393826378168487,Retired,-1.4341401873793524,0.0,0.6040522805746685,tinggi,0
-0.27830676295908463,Debit,San Francisco,Online,0.9192762299223713,Retired,-0.300714685145908,0.0,-0.22195568020414536,tinggi,1
-0.025918064069738688,Debit,San Jose,ATM,-0.1518166564408166,Engineer,1.7961224939859641,0.0,0.8200117958013946,sedang,1
-0.972536004404988,Debit,El Paso,Online,-0.9410429937610604,Student,1.215241924091324,0.0,-1.225383917708753,rendah,0
-0.35713815148695477,Debit,Baltimore,Online,-0.5464298251009385,Doctor,0.8610464546433725,0.0,0.035947961739683953,sedang,0
